0.61,3.1375,5.8537,-1.1667,1.1825,-0.72536,0.15195
0.61333,5.8261,-0.65233,-3.6395,-0.42012,-0.93971,-0.030311
0.61667,7.7206,-3.4573,-2.6145,-1.1216,-1.3899,-0.34906
0.62,9.4433,-3.6027,0.48679,-0.86026,-1.897,-0.43941
0.62333,9.918,1.674,1.293,0.30161,-2.2355,-0.30502
0.62667,7.7468,7.4405,1.2648,1.6083,-2.0483,-0.060583
0.63,4.5279,11.177,0.40693,2.4418,-1.685,0.18109
0.63333,5.0487,12.262,-0.082171,2.6904,-1.5791,0.29144
0.63667,5.1064,10.415,0.3219,2.5609,-1.4433,0.19645
0.64,4.3548,9.242,2.1104,2.3219,-1.0769,0.011344
0.64333,2.2083,7.001,3.0493,1.7017,-0.59596,0.046435
0.64667,3.0842,3.6641,0.90739,0.76537,-0.48797,0.27022
0.65,4.2559,0.95577,-1.9948,0.01153,-0.63712,0.15559
0.65333,5.1907,0.57344,-1.9785,-0.1281,-1.0193,-0.27551
0.65667,7.6745,2.4521,1.1727,0.34053,-1.7281,-0.56921
0.66,10.86,5.0288,1.873,1.0996,-2.6988,-0.26258
0.66333,12.488,7.9536,0.77962,1.8069,-3.1913,0.27136
0.66667,9.3745,9.8606,0.25882,2.2165,-2.6251,0.30931
0.67,5.5421,10.281,0.78026,2.1937,-1.6098,-0.10196
0.67333,3.1794,8.0094,1.3986,1.6621,-0.83123,-0.32352
0.67667,2.5873,4.8376,1.0701,1.1107,-0.48985,-0.18991
0.68,2.2199,4.2983,0.041144,0.99598,-0.40077,0.18245
0.68333,2.1293,5.9707,-0.026046,1.2459,-0.34946,0.40562
0.68667,1.6067,6.5002,0.8071,1.4119,-0.43507,0.39607
0.69,3.7227,6.0586,1.5851,1.4386,-0.9324,0.15456
0.69333,7.4448,6.5121,-0.53531,1.5467,-1.8109,-0.15961
0.69667,11.031,6.5016,-2.1123,1.5829,-2.5834,-0.32843
0.7,11.978,5.5993,-1.5666,1.4205,-2.8549,-0.21728
0.70333,10.024,5.2327,0.50361,1.1624,-2.4368,-0.017771
0.70667,6.4888,5.3778,1.4182,0.90439,-1.5627,0.10625
0.71,3.5404,4.2172,-0.029692,0.55947,-0.85497,0.08468
0.71333,3.5082,3.1165,-1.1333,0.3318,-0.73297,-0.021228
0.71667,4.5665,3.3588,-0.15626,0.50477,-0.88386,-0.19597
0.72,4.6792,4.5786,1.2448,0.99897,-1.0166,-0.23727
0.72333,4.4982,6.8261,2.1331,1.6999,-1.1512,0.0060381
0.72667,4.3167,10.039,1.2433,2.5018,-1.251,0.3224
0.73,4.0765,11.967,0.81541,2.8841,-1.2857,0.45934
0.73333,4.5311,10.248,0.4156,2.5284,-1.3615,0.32538
0.73667,6.0289,7.3642,0.3599,1.7377,-1.5731,0.013144
0.74,7.7265,4.0679,0.74445,0.98811,-1.713,-0.2531
0.74333,7.2616,2.8312,-0.16613,0.58284,-1.569,-0.30281
0.74667,5.8748,3.2137,-0.19249,0.5115,-1.2801,-0.10074
0.75,4.99,4.1484,0.054341,0.71043,-1.1471,0.19957
0.75333,5.4243,5.9073,-0.094233,1.1803,-1.287,0.23322
0.75667,5.5289,8.7452,0.21013,1.7218,-1.5465,-0.019915
0.76,6.5061,9.7686,0.90903,2.0423,-1.7906,-0.17992
0.76333,7.1902,8.5465,0.66596,2.0629,-1.8216,-0.11976
0.76667,5.7391,8.0792,0.42951,1.9946,-1.3816,-0.046552
0.77,3.3567,7.6213,0.46713,1.6879,-0.81861,0.05606
0.77333,2.8715,4.885,0.6552,1.1266,-0.65719,0.14191
0.77667,5.2315,2.8111,-0.42617,0.62605,-1.0671,0.17206
0.78,8.0522,2.7963,-1.611,0.54551,-1.605,-0.012174
0.78333,7.1943,3.8005,-0.20924,0.77293,-1.7383,-0.27686
0.78667,6.924,5.1624,1.604,1.167,-1.7415,-0.25044
0.79,6.7455,7.5281,0.70818,1.6745,-1.8303,0.0027428
0.79333,6.4736,9.9648,-1.3463,2.0768,-1.8212,0.14886
0.79667,5.1962,9.6299,-0.87127,2.063,-1.6129,0.15989
0.8,4.7502,8.0952,1.371,1.669,-1.3633,0.068525
0.80333,4.4456,6.0521,2.4468,1.2002,-1.0374,0.0021925
0.80667,2.5741,4.4884,1.435,0.96884,-0.54889,-0.067233
0.81,1.744,5.1102,-0.097705,1.0948,-0.26824,-0.031455
0.81333,2.3429,5.8434,0.028004,1.2942,-0.41752,0.14932
0.81667,4.0882,6.7016,0.54255,1.557,-0.90837,0.20153
0.82,6.2292,7.3236,1.4378,1.7817,-1.5475,0.11604
0.82333,8.6715,7.9996,0.80178,1.8417,-2.0987,0.038605
0.82667,8.8018,7.4774,-0.57965,1.6653,-2.1796,0.026692
0.83,7.5434,6.5772,0.46984,1.4124,-1.8114,0.06053
0.83333,5.4212,6.3397,0.82923,1.203,-1.3641,0.016662
0.83667,4.3309,5.8371,0.89829,1.1,-1.1224,-0.067486
0.84,4.9499,5.5793,-0.17612,1.0594,-1.1781,-0.071793
0.84333,5.1569,5.0591,-0.47465,1.0011,-1.2451,0.017122
0.84667,5.0482,5.3263,0.34204,1.1495,-1.1667,0.144
0.85,4.5534,6.6536,-0.15742,1.5845,-1.0955,0.22294
0.85333,4.5346,7.9887,-0.59363,1.9561,-1.2453,0.22617
0.85667,6.4739,7.6167,-0.06717,1.909,-1.6287,0.17943
0.86,8.0808,5.7093,0.056367,1.4572,-1.9784,-0.036619
0.86333,9.0731,3.7417,0.21481,0.8416,-2.0554,-0.23371
0.86667,8.095,2.4162,-0.52666,0.38608,-1.7743,-0.27369
0.87,6.5466,2.8159,-1.6156,0.35227,-1.4024,-0.090839
0.87333,5.3109,3.908,-1.8336,0.60616,-1.2032,0.17194
0.87667,4.6329,5.5717,0.18657,0.9916,-1.2115,0.19661
0.88,4.62,7.3198,2.9344,1.4346,-1.2243,-0.036446
0.88333,4.289,8.36,2.5597,1.8675,-1.2202,-0.2114
0.88667,4.5605,9.0875,0.5265,2.1965,-1.151,-0.11285
0.89,4.007,10.274,-1.2146,2.4777,-0.96728,0.18665
0.89333,2.2726,9.0419,0.038021,2.274,-0.67806,0.46624
0.89667,2.3816,7.2629,2.7999,1.6077,-0.65821,0.46912
0.9,4.3172,3.9247,1.93,0.86814,-1.0044,0.14199
0.90333,7.073,2.0025,-0.58968,0.38649,-1.4883,-0.31736
0.90667,8.7032,1.3764,-2.9016,0.25733,-1.9229,-0.50852
0.91,9.0442,2.5722,-1.4399,0.48965,-2.0922,-0.32936
0.91333,7.5265,5.7136,1.3291,1.1186,-1.924,-0.062558
0.91667,5.0295,7.4645,3.0573,1.696,-1.6276,0.1907
0.92,5.5188,10.58,2.4679,2.1723,-1.5802,0.31279
0.92333,4.772,9.7501,-0.2966,2.2429,-1.388,0.22948
0.92667,3.7146,8.4548,0.14319,1.979,-0.93898,0.055613
0.93,2.3795,7.3403,1.3371,1.7008,-0.47116,-0.060574
0.93333,1.4903,6.7727,1.0524,1.5176,-0.25862,0.017659
0.93667,2.9577,5.8012,0.048523,1.2705,-0.57087,0.17608
0.94,6.1311,4.0966,-0.68908,0.93034,-1.3528,0.27712
0.94333,9.5929,3.9342,-0.88176,0.7467,-2.0666,0.062544
0.94667,9.2212,3.4848,-0.14137,0.69603,-2.1682,-0.27839
0.95,8.1738,4.4878,-0.085623,0.90228,-1.9842,-0.37983
0.95333,7.2897,5.9934,-0.6909,1.1829,-1.8063,-0.12342
0.95667,5.8066,6.6075,-0.25801,1.3462,-1.6126,0.1127
0.96,4.3496,7.2542,1.0891,1.4774,-1.294,0.097842
0.96333,3.4254,7.1767,0.76935,1.5267,-0.96439,-0.0273
0.96667,2.9547,6.7408,0.27877,1.4502,-0.66257,-0.0009662
0.97,2.1199,6.2492,0.36083,1.4464,-0.47436,0.17042
0.97333,2.1762,7.2548,0.12904,1.7278,-0.59162,0.28682
0.97667,3.7604,8.1015,0.16615,1.8834,-1.0218,0.20773
0.98,6.1765,6.9955,0.74353,1.6516,-1.5727,-0.028565
0.98333,8.2416,5.3027,0.40002,1.1824,-1.947,-0.2291
0.98667,8.6,3.531,-0.61391,0.76632,-1.9505,-0.21217
0.99,7.755,3.6594,-0.045594,0.66742,-1.6835,-3.2343e-05
0.99333,5.8485,5.3053,-0.089366,0.97395,-1.355,0.19637
0.99667,4.3,7.2899,-0.12712,1.4611,-1.1018,0.21643
1,4.1486,8.9369,0.2694,1.6963,-1.0289,0.075993
1.0033,4.1495,7.4962,0.97272,1.5195,-1.0179,-0.053389
1.0067,4.3039,6.4285,-0.23159,1.4257,-1.0151,-0.090752
1.01,4.9705,7.2511,-0.84156,1.5869,-1.1146,-0.0040155
1.0133,4.8149,7.3269,-0.13746,1.6007,-1.2381,0.18585
1.0167,5.2839,5.9701,0.98461,1.3407,-1.3852,0.25517
1.02,6.6051,4.3546,0.60477,0.96233,-1.5872,0.089956
1.0233,7.6975,3.4398,-1.4073,0.73084,-1.7467,-0.25886
1.0267,7.406,3.1011,-2.0226,0.68592,-1.7404,-0.47753
1.03,7.104,4.2788,0.19191,0.91115,-1.648,-0.28967
1.0333,6.5092,5.8073,1.1056,1.2751,-1.57,0.13532
1.0367,4.9294,7.2885,1.3043,1.5982,-1.392,0.41264
1.04,4.3321,8.0139,1.3986,1.8068,-1.1538,0.38524
1.0433,3.7952,8.193,0.79955,1.8459,-0.92602,0.14403
1.0467,2.6684,7.9766,1.0533,1.7074,-0.69284,-0.082316
1.05,1.9431,6.903,1.4943,1.4728,-0.61402,-0.05983
1.0533,3.3711,6.215,0.33809,1.2946,-0.87121,0.077327
1.0567,5.1961,5.0944,-0.44308,1.0798,-1.2056,0.14861
1.06,6.7482,3.933,0.058268,0.92053,-1.4721,0.014811
1.0633,7.5344,3.5235,0.048096,0.88267,-1.7102,-0.13298
1.0667,7.8998,4.3425,0.067936,1.0537,-1.8148,-0.1203
1.07,6.788,6.3861,0.21441,1.4722,-1.6129,-0.079782
1.0733,4.616,8.2221,0.21812,1.8574,-1.2533,-0.015014
1.0767,3.6398,8.8205,-0.073957,2.0129,-1.0275,0.11116
1.08,3.6614,8.4902,0.52223,1.8433,-0.96669,0.22767
1.0833,3.838,7.827,1.1053,1.6783,-0.97231,0.22814
1.0867,3.3498,7.7618,0.54292,1.6326,-0.99594,0.13985
1.09,4.4203,7.9332,0.72188,1.5634,-1.1885,0.057052
1.0933,5.583,6.3977,0.98342,1.3501,-1.3905,0.0051374
1.0967,6.0198,4.9057,1.0034,1.1497,-1.4418,-0.12847
1.1,6.4589,4.5028,0.019714,1.0907,-1.4623,-0.21512
1.1033,7.0269,4.8955,-1.0602,1.1214,-1.5044,-0.036419
1.1067,6.3762,5.1957,-0.88329,1.1702,-1.4403,0.20775
1.11,5.8241,5.6606,-0.17675,1.3108,-1.3258,0.26858
1.1133,5.2493,7.0488,0.66422,1.5045,-1.2182,0.094186
1.1167,4.8209,6.8601,0.16749,1.5283,-1.2138,-0.11871
1.12,5.093,6.4898,0.48077,1.4279,-1.2895,-0.1586
1.1233,5.2805,6.9345,0.88395,1.4707,-1.3512,-0.029413
1.1267,4.2039,7.5965,0.90023,1.5814,-1.2074,0.13378
1.13,3.7199,8.096,1.1105,1.6751,-1.0914,0.27251
1.1333,3.7031,7.2568,1.3743,1.6478,-1.0862,0.28343
1.1367,4.3952,7.1911,1.5357,1.5976,-1.1538,0.11708
1.14,4.6853,6.5391,0.22192,1.6377,-1.2006,-0.11976
1.1433,5.6421,7.1418,-0.57542,1.646,-1.3341,-0.17175
1.1467,6.508,6.0485,-0.33148,1.4895,-1.4887,0.019455
1.15,6.7916,5.0575,0.30406,1.2333,-1.6363,0.23903
1.1533,7.3199,5.0303,0.98667,1.0524,-1.6986,0.25028
1.1567,6.5444,5.3262,0.89875,0.98233,-1.5955,0.045257
1.16,5.8008,5.3216,1.2406,0.97615,-1.4152,-0.15012
1.1633,5.199,5.9268,0.027869,1.1409,-1.3329,-0.17566
1.1667,4.9172,7.0302,-0.37452,1.4283,-1.2093,-0.041012
1.17,4.1545,7.9775,0.082597,1.7524,-1.0477,0.10118
1.1733,2.6993,8.8081,1.821,2.0235,-0.81515,0.20333
1.1767,2.6006,10.105,2.2047,2.2827,-0.76333,0.28238
1.18,3.1383,9.3915,0.97337,2.2521,-0.90154,0.38236
1.1833,4.8622,7.3708,-0.0019587,1.8249,-1.1988,0.38437
1.1867,6.3775,4.6542,-0.80048,1.2222,-1.4864,0.12565
1.19,7.6856,3.4411,-0.57859,0.75054,-1.6832,-0.27446
1.1933,8.1521,2.1524,-0.62357,0.39941,-1.8078,-0.39099
1.1967,7.7029,1.8433,-1.221,0.31665,-1.8177,-0.15573
1.2,7.4008,4.2043,-1.2241,0.67842,-1.682,0.13825
1.2033,5.2587,6.2768,-0.083761,1.1825,-1.3631,0.20537
1.2067,3.8513,7.7451,1.2841,1.5569,-1.1709,0.12517
1.21,4.0526,7.7507,1.4065,1.7562,-1.1876,0.031328
1.2133,4.9449,8.5662,0.57344,2.0584,-1.216,-0.064424
1.2167,3.7774,9.5677,-0.47709,2.3183,-0.99581,-0.10577
1.22,2.0933,9.6693,-0.20789,2.2513,-0.71493,0.093968
1.2233,2.5089,7.426,1.4426,1.6464,-0.70056,0.40588
1.2267,4.7206,4.1673,1.7577,0.87605,-1.0641,0.39881
1.23,7.4623,2.2028,0.45528,0.48127,-1.5821,0.026134
1.2333,9.4635,2.279,-1.6681,0.54066,-2.0374,-0.36797
1.2367,9.3039,3.3881,-1.4818,0.74821,-2.158,-0.4211
1.24,7.6901,4.9997,1.3282,1.105,-1.8866,-0.1387
1.2433,5.4152,7.913,2.2396,1.6681,-1.5333,0.089977
1.2467,4.2284,10.583,0.26319,2.1757,-1.3907,0.19335
1.25,4.8183,9.868,-1.0664,2.1591,-1.3443,0.28182
1.2533,5.5128,7.5486,-0.64313,1.7419,-1.2511,0.30167
1.2567,4.1126,5.4468,1.0293,1.3325,-0.85495,0.12006
1.26,1.704,5.8535,1.6447,1.2877,-0.41383,-0.17681
1.2633,2.0333,6.0717,0.19476,1.2458,-0.51991,-0.24454
1.2667,5.0246,5.2546,-1.8308,1.0723,-1.1345,-0.016382
1.27,7.8952,3.9795,-1.5975,0.92575,-1.7151,0.14072
1.2733,8.9651,4.255,-0.20235,1.083,-2.0448,0.070657
1.2767,9.0696,6.355,0.97385,1.4445,-2.179,-0.037213
1.28,8.111,7.6138,1.1406,1.689,-2.0788,0.0036615
1.2833,6.0549,8.0664,0.70097,1.7559,-1.6518,-0.0057597
